Status,Prefix,random fuel code,Carbon intensity,EDRMS#,Fake Company,Fake contact name,Fake contact email,Application date,Approval date,Effective date,Expiry date,Fuel,Feedstock,Feedstock location,Misc,Fuel production facility city,Fuel production facility province/state,Fuel production facility country,Facility nameplate capacity random,Unit,Feedstock transport mode,Finished fuel transport mode,Former company,Notes
Approved,BCLCF,382.2,13.79,D28291336,Harris-Sherman,Jamie Gordon,andrew37@example.net,2020-11-29 00:00:00,2021-04-06 00:00:00,2020-11-29 00:00:00,2039-02-08 00:00:00,Biodiesel,Soy,US Central,,Minneapolis,Minnesota,United States of America,79774858,,Marine-international,Rail,,
Approved,C-BCLCF,317.1,55.51,D28291359,Harris-Swanson,Alison Parks,shannon50@example.org,2021-10-06 00:00:00,2022-07-14 00:00:00,2022-01-01 00:00:00,2038-11-13 00:00:00,Ethanol,Corn,US Central,,Winnipeg,Manitoba,Canada,163411,,Rail,Marine-international,,
Approved,BCLCF,697.1,35.58,D28291154,"Hart, Ross and Rios",Katie Fisher,schmittstephanie@example.org,2024-05-15 00:00:00,2024-09-09 00:00:00,2024-05-15 00:00:00,2037-04-06 00:00:00,Renewable naphtha,Canola,US Central,,Bismarck,North Dakota,United States of America,365258598,,Rail,Rail,,
Approved,BCLCF,442.1,52.01,D28291519,Hart-Johnson,Vanessa Patterson,sonyacoleman@example.net,2017-01-24 00:00:00,2017-02-03 00:00:00,2017-01-24 00:00:00,2039-11-03 00:00:00,Ethanol,Corn,US Central,,St. Louis,Missouri,United States of America,97438119,,Marine-international,Rail,,
Approved,C-BCLCF,435.2,4.86,D28291550,"Haynes, Garner and Nelson",Daniel Cortez,elliottbrad@example.net,2013-04-19 00:00:00,2013-05-10 00:00:00,2013-05-10 00:00:00,2040-01-20 00:00:00,Ethanol,Barley,Alberta,,Calgary,Alberta,Canada,36648519,,Marine-international,"Marine-international, Rail",,
Approved,C-BCLCF,407.2,21.92,D28291411,Haynes-Hampton,David Wong,jennifer15@example.com,2013-09-30 00:00:00,2013-10-15 00:00:00,2013-09-30 00:00:00,2039-11-30 00:00:00,Biodiesel,Canola,Saskatchewan,,Saskatoon,Saskatchewan,Canada,19306303,,Adjacent,Rail,,
Approved,C-BCLCF,374.2,28.97,D28291392,Heath-Rice,Jennifer Morse,cmassey@example.net,2020-03-26 00:00:00,2020-03-30 00:00:00,2019-01-01 00:00:00,2039-03-28 00:00:00,Ethanol,Corn,US Central,CCS,Regina,Saskatchewan,Canada,133883346,,Rail,Rail,,
Approved,BCLCF,245.4,26.83,D28291179,Henderson-Thompson,William Jones,carterkevin@example.net,2024-03-26 00:00:00,2024-07-11 00:00:00,2024-03-26 00:00:00,2037-07-25 00:00:00,Renewable naphtha,Corn,South Africa,,Cedar Rapids,Iowa,United States of America,28634291,,Marine,Marine,,
Approved,C-BCLCF,589.1,26.36,D28291255,Henry LLC,Amber Green,shawn43@example.org,2023-05-18 00:00:00,2023-06-14 00:00:00,2023-05-15 00:00:00,2038-06-21 00:00:00,Renewable naphtha,Soy,Ontario,,Prince George,British Columbia,Canada,185833881,,Rail,Marine-international,,
Approved,C-BCLCF,768.1,7.88,D28291090,"Herman, Stanton and Valdez",Courtney Aguilar,amanda71@example.net,2023-03-09 00:00:00,2024-12-17 00:00:00,2024-01-01 00:00:00,2036-12-13 00:00:00,Renewable gasoline,Tallow,Alberta,Co-processing in FCC,Prince George,British Columbia,Canada,34318903,,Marine-international,Marine-international,,
Approved,C-BCLCF,659.2,74.95,D28291480,Herman-Allen,Michael Jimenez,mlarson@example.com,2017-11-09 00:00:00,2018-04-16 00:00:00,2018-01-01 00:00:00,2039-09-13 00:00:00,Ethanol,Corn,Canada Central,No CCS,Moose Jaw,Saskatchewan,Canada,136515883,,Rail,Marine-international,,
Approved,BCLCF,498.2,35.28,D28291116,Hernandez Group,Brian Everett,thorntoncheryl@example.net,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-04-02 00:00:00,Renewable naphtha,Tallow,Oceania,,Dallas,Texas,USA,1986362093,Litres,"Marine, Marine-domestic, Truck",Marine,,
Approved,BCLCF,109.2,22.86,D28291471,Hernandez Inc,Eric Brown,mooneyscott@example.net,2023-01-12 00:00:00,2023-11-14 00:00:00,2023-01-01 00:00:00,2038-05-26 00:00:00,HDRD,Canola,Canada West,,Kansas City,Missouri,United States of America,463762141,,Rail,Marine,,
Approved,BCLCF,198.3,29.45,D28291322,"Hernandez, Esparza and Flores",Betty Hughes,kimberly05@example.net,2021-03-12 00:00:00,2021-10-18 00:00:00,2021-03-12 00:00:00,2039-01-03 00:00:00,Biodiesel,Soy,US Central,,Des Moines,Iowa,United States of America,107262116,,Marine-international,Rail,,
Approved,BCLCF,377.2,24.14,D28291202,"Hernandez, Gardner and Lucas",Kyle Bailey,vmullen@example.com,2024-03-18 00:00:00,2024-05-30 00:00:00,2024-07-01 00:00:00,2037-09-30 00:00:00,Renewable naphtha,Palm Oil,Indonesia,Palm Sludge Oil,New Orleans,Louisiana,United States of America,290715327,,"Marine, Marine-international","Marine, Rail",,
Approved,BCLCF,552.2,14.77,D28291241,"Hernandez, Hansen and Williams",Michael Lam,xhahn@example.org,2025-01-17 00:00:00,2025-04-03 00:00:00,2025-02-01 00:00:00,2036-08-05 00:00:00,Ethanol,Sorghum,US Central,87.1% CCS,Des Moines,Iowa,United States of America,223917661,Litres,Truck,Rail,,
Approved,C-BCLCF,164.2,14.49,D28291187,"Hernandez, Walters and Larson",Elizabeth Gibson,nataliecarroll@example.org,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-08-11 00:00:00,Renewable naphtha,Tallow,Alberta,,Prince George,British Columbia,Canada,169196965,,Rail,Marine-international,,
Approved,BCLCF,134.3,26.17,D28291168,Hernandez-Curtis,Dawn Nichols,thomasmoreno@example.net,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-05-24 00:00:00,Renewable naphtha,Tallow,US West,,Cedar Rapids,Iowa,United States of America,737986005,,Rail,Rail,,
Approved,BCLCF,734.2,25.92,D28291327,Herrera-Morales,Carlos Thomas,deborahmiller@example.org,2024-06-28 00:00:00,2024-09-09 00:00:00,2024-06-30 00:00:00,2037-03-07 00:00:00,HDRD,Tallow,Europe,,Baton Rouge,Louisiana,United States of America,1607088585,,"Marine, Marine-international",Marine-international,,
Approved,C-BCLCF,477.2,17.13,D28291156,Herring-Miller,Sophia Morris,nwilson@example.com,2025-02-25 00:00:00,2025-08-28 00:00:00,2025-08-26 00:00:00,2036-05-12 00:00:00,HDRD,Canola,Alberta,Coprocessing in DHT,Kelowna,British Columbia,Canada,19848124,Litres,Rail,Truck,,
Approved,C-BCLCF,850.1,45.56,D28291445,Herring-Welch,Katie Church,megangarcia@example.com,2016-01-20 00:00:00,2016-04-06 00:00:00,2016-01-01 00:00:00,2039-07-15 00:00:00,Ethanol,Corn,Manitoba,,Winnipeg,Manitoba,Canada,131119733,,Marine-international,Rail,,
Approved,C-BCLCF,299.2,32.56,D28291286,Higgins-Smith,Sarah Delgado,briansnow@example.org,2023-10-05 00:00:00,2025-01-09 00:00:00,2024-11-29 00:00:00,2036-11-23 00:00:00,HDRD,Wood waste,Alberta,Co-Processed with Natural Gas,Calgary,Alberta,Canada,7691094,,Marine-international,"Marine-international, Rail",,
Approved,C-BCLCF,646.2,65.37,D28291498,Hill LLC,Laura Lopez,dwilson@example.com,2015-12-11 00:00:00,2016-04-06 00:00:00,2015-01-01 00:00:00,2039-10-01 00:00:00,Ethanol,Corn,US Central,No CCS,Saskatoon,Saskatchewan,Canada,130896255,,Rail,Marine-international,,
Approved,C-BCLCF,240.2,17.44,D28291074,Hill LLC,Derek Thomas,richard14@example.com,2025-05-27 00:00:00,2025-12-03 00:00:00,2025-05-27 00:00:00,2036-02-20 00:00:00,HDRD,Tallow,Washington,Co-Processing in FCC,Kelowna,British Columbia,Canada,269044899,Litres,Rail,Truck,,
Approved,C-BCLCF,699.1,20.52,D28291253,Hill Ltd,Deborah James,odouglas@example.net,2023-05-18 00:00:00,2023-06-14 00:00:00,2023-05-15 00:00:00,2038-06-19 00:00:00,Renewable naphtha,Soy,US Central,,Vancouver,British Columbia,Canada,186353126,,Rail,Marine-international,,
Approved,BCLCF,447.2,53.4,D28291542,"Hill, Cantu and Sullivan",Joseph Flores,smithkevin@example.org,2013-05-29 00:00:00,2013-06-10 00:00:00,2013-06-14 00:00:00,2040-01-11 00:00:00,Ethanol,Corn,US Central,,St. Paul,Minnesota,United States of America,259936611,,Marine-international,Rail,,
Approved,C-BCLCF,226.1,-15.4,D28291262,Hill-Bonilla,Kelsey Duran,rachelrusso@example.net,2024-12-23 00:00:00,2025-02-20 00:00:00,2025-01-01 00:00:00,2036-08-26 00:00:00,LNG,Organic Waste,BC,Manure/organics (FOGs) in AD,Victoria,British Columbia,Canada,61076,Kilowatt_hour,Truck,Pipeline,,
Approved,C-BCLCF,370.2,20.71,D28291396,Hill-Cummings,Rebecca Logan,wgonzalez@example.net,2020-03-26 00:00:00,2020-03-30 00:00:00,2019-01-01 00:00:00,2039-04-01 00:00:00,Ethanol,Corn,Manitoba,CCS,Regina,Saskatchewan,Canada,132118667,,"Marine-international, Rail",Rail,,
Approved,C-BCLCF,304.1,3.27,D28291361,Hines LLC,Frederick Cochran,martinemma@example.net,2022-09-15 00:00:00,2024-07-31 00:00:00,2024-01-01 00:00:00,2037-06-09 00:00:00,HDRD,Canola,Alberta,,Kelowna,British Columbia,Canada,135820711,,Marine-international,Marine-international,,
Approved,BCLCF,449.1,10.1,D28291398,Hines Ltd,Christie Gray,baustin@example.net,2015-10-28 00:00:00,2016-01-26 00:00:00,2015-08-20 00:00:00,2039-10-22 00:00:00,Biodiesel,Canola,US West,,Houston,Texas,United States of America,374849056,,Rail,Marine-international,,
Approved,C-BCLCF,582.1,8.08,D28291498,Hines-Pearson,Brittany Cross,sharoncollins@example.org,2022-10-19 00:00:00,2023-05-02 00:00:00,2023-05-15 00:00:00,2038-08-12 00:00:00,HDRD,Yellow Grease (UCO),Ontario,Co products used to produce H2,Victoria,British Columbia,Canada,158658250,,Rail,Marine-international,,
Approved,C-BCLCF,653.2,28.41,D28291395,Hinton LLC,Donald Mccarthy MD,thompsontrevor@example.com,2013-12-21 00:00:00,2014-02-28 00:00:00,2014-02-20 00:00:00,2039-10-06 00:00:00,Biodiesel,Canola,Alberta,,Red Deer,Alberta,Canada,69387168,,Marine-international,Rail,,
Approved,BCLCF,171.3,17.73,D28291210,Hodge-Hall,James Green,lisakennedy@example.net,2023-11-28 00:00:00,2024-03-25 00:00:00,2023-11-28 00:00:00,2037-12-14 00:00:00,Renewable naphtha,Yellow Grease (UCO),US Central,,Fargo,North Dakota,United States of America,653938306,,"Marine-international, Rail",Rail,,
Approved,BCLCF,527.1,21.29,D28291228,Hodges and Sons,Benjamin Myers,amandahubbard@example.org,2023-06-12 00:00:00,2024-02-12 00:00:00,2023-06-12 00:00:00,2038-02-22 00:00:00,Renewable naphtha,Yellow Grease (UCO),US West,,Kansas City,Missouri,United States of America,709214207,,Rail,Rail,,
Approved,BCLCF,261.4,2.33,D28291309,Hodges Inc,Carol Peterson,joshuawallace@example.net,2021-06-30 00:00:00,2021-12-01 00:00:00,2021-06-30 00:00:00,2038-12-21 00:00:00,Biodiesel,Yellow Grease (UCO),US East,,Houston,Texas,United States of America,84390552,,Marine-international,Rail,,
Approved,C-BCLCF,195.1,48.02,D28291360,Hodges-Palmer,Stephanie Mendoza,rcarter@example.net,2021-10-06 00:00:00,2022-07-14 00:00:00,2022-01-01 00:00:00,2038-11-14 00:00:00,Ethanol,Corn,Manitoba,,Brandon,Manitoba,Canada,162318,,"Marine-international, Rail",Marine-international,,
Approved,C-BCLCF,387.1,26.12,D28291268,Hodges-Walker,Paul Harrington,nlester@example.com,2023-07-04 00:00:00,2024-01-25 00:00:00,2023-12-31 00:00:00,2038-03-10 00:00:00,Biodiesel,Tallow,Alberta,,Edmonton,Alberta,Canada,72376976,,Marine-international,Rail,,
Approved,C-BCLCF,519.2,10.35,D28291422,Hoffman-Griffith,Jason Rogers,dali@example.org,2017-11-09 00:00:00,2018-04-16 00:00:00,2018-01-01 00:00:00,2039-05-25 00:00:00,Ethanol,Wheat,Saskatchewan,CCS,Regina,Saskatchewan,Canada,125947808,,Marine-international,Rail,,
Approved,BCLCF,260.1,28.04,D28291217,"Hogan, Buchanan and Johnson",Zoe White,matthewsmartin@example.org,2023-09-11 00:00:00,2024-03-04 00:00:00,2023-10-27 00:00:00,2038-01-10 00:00:00,Renewable naphtha,Tallow,US Central,,Dallas,Texas,United States of America,1812173019,,Rail,Marine,,
Approved,BCLCF,463.1,10.1,D28291399,Holden LLC,Larry Blackburn,lewischristina@example.net,2014-03-13 00:00:00,2014-04-23 00:00:00,2014-03-13 00:00:00,2039-10-23 00:00:00,Biodiesel,Canola,US West,,Bismarck,North Dakota,United States of America,412417677,,Rail,Marine-international,,
Approved,C-BCLCF,233.2,16.61,D28291262,Holland and Sons,Jessica Wolf,ralphsnyder@example.org,2023-11-27 00:00:00,2024-03-28 00:00:00,2024-01-01 00:00:00,2036-10-02 00:00:00,Ethanol,Corn,Manitoba,CCS,Regina,Saskatchewan,Canada,163608,,"Marine-international, Rail",Rail,,
Approved,BCLCF,277.1,33.21,D28291270,Holland-Thomas,Tina Romero,philipjohnson@example.net,2024-10-07 00:00:00,2025-01-15 00:00:00,2024-10-27 00:00:00,2036-10-25 00:00:00,HDRD,Tallow,South America,,Austin,Texas,United States of America,1736752532,,"Marine, Marine-international",Marine,,
Approved,BCLCF,307.2,10.51,D28291285,Holland-Wright,James Johnson,taylor03@example.net,2022-07-01 00:00:00,2023-03-17 00:00:00,2023-01-01 00:00:00,2038-09-20 00:00:00,Biodiesel,Brown Grease,US Central,,Cedar Rapids,Iowa,United States of America,235104397,,Marine-international,Rail,,
Approved,C-BCLCF,517.1,71.18,D28291417,"Holloway, Brown and Torres",Jordan Jones,bryantbrittany@example.net,2015-12-11 00:00:00,2016-04-06 00:00:00,2015-01-01 00:00:00,2039-05-20 00:00:00,Ethanol,Corn,Canada Central,No CCS,Regina,Saskatchewan,Canada,125200127,,Rail,Rail,,
Approved,C-BCLCF,371.1,8.11,D28291395,"Holmes, Tapia and Owen",Patrick Finley,johnsonclifford@example.net,2020-03-26 00:00:00,2020-03-30 00:00:00,2019-01-01 00:00:00,2039-03-31 00:00:00,Ethanol,Wheat,Canada West,CCS,Regina,Saskatchewan,Canada,140492935,,"Marine-international, Rail",Rail,,
Approved,BCLCF,103.5,22.13,D28291246,Hopkins-Garcia,Gregory Floyd,qgreen@example.org,2022-07-05 00:00:00,2024-01-24 00:00:00,2022-12-31 00:00:00,2038-05-13 00:00:00,Renewable naphtha,Biodiesel Bottoms,US Central,,Baton Rouge,Louisiana,United States of America,291081061,,"Marine-international, Rail","Marine, Rail",,
Approved,BCLCF,171.2,32.35,D28291274,"Horn, Clay and Wilson",Tyler Yang,walkerkimberly@example.org,2024-10-08 00:00:00,2025-01-15 00:00:00,2024-10-27 00:00:00,2036-09-07 00:00:00,Alternative jet fuel,Tallow,South America,,Austin,Texas,United States of America,1661773940,Litres,"Marine, Truck",Marine,,
Approved,BCLCF,307.1,49.02,D28291340,Horton PLC,Pedro Johnson,mitchell56@example.com,2022-11-10 00:00:00,2023-03-29 00:00:00,2022-10-28 00:00:00,2038-09-13 00:00:00,Ethanol,Corn,US Central,,Austin,Texas,United States of America,126337676,,Marine-international,Rail,,
Approved,C-BCLCF,592.1,12.25,D28291490,Houston-Lopez,Timothy Dixon,shawnshields@example.net,2022-10-19 00:00:00,2023-05-02 00:00:00,2023-05-15 00:00:00,2038-08-04 00:00:00,HDRD,Tallow,US West,Co products used to produce H2,Kelowna,British Columbia,Canada,172748071,,Rail,Marine-international,,
Approved,C-BCLCF,492.2,26.43,D28291146,Howard Inc,Anthony Sosa,alexanderglenn@example.org,2025-06-23 00:00:00,2025-10-29 00:00:00,2025-07-01 00:00:00,2036-05-02 00:00:00,HDRD,Canola,Alberta,Co-Processing in DHT,Vancouver,British Columbia,Canada,233235,Litres,Truck,Truck,,
Approved,BCLCF,504.1,27.55,D28291339,"Howard, Brown and Anderson",Robert Burnett,walkermary@example.com,2024-05-15 00:00:00,2024-09-09 00:00:00,2024-05-15 00:00:00,2037-04-13 00:00:00,HDRD,Corn,US Central,Corn Oil,Des Moines,Iowa,United States of America,387148912,,Rail,Rail,,
Approved,BCLCF,559.1,28.54,D28291172,"Howard, Burnett and Martinez",Joseph Gonzalez,kristina25@example.com,2024-03-26 00:00:00,2024-07-11 00:00:00,2024-03-26 00:00:00,2037-07-09 00:00:00,Renewable naphtha,Corn,Brazil,,Fargo,North Dakota,United States of America,28142000,,Marine,Marine,,
Approved,BCLCF,795.1,26.49,D28291528,"Howard, Lynch and Meyer",Michael Brown,stephaniepowell@example.com,2017-08-15 00:00:00,2019-01-10 00:00:00,2018-01-01 00:00:00,2040-02-13 00:00:00,HDRD,Tallow,"Australia, New Zealand, Canada",,Jurong,NaN,Singapore,909025999,,"Marine, Marine-international",Marine,,
Approved,BCLCF,157.1,23.88,D28291399,"Howard, Salazar and Fuentes",Bobby Calhoun,fnguyen@example.com,2019-10-31 00:00:00,2020-01-21 00:00:00,2019-10-31 00:00:00,2039-04-06 00:00:00,Ethanol,Corn,US Central,43% Sorghum,Minneapolis,Minnesota,United States of America,240630313,,Marine-international,Rail,,
Approved,BCLCF,134.6,26.81,D28291354,"Howe, Stephens and Hogan",Christopher Jones,pearsonteresa@example.org,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-05-31 00:00:00,HDRD,Soy,US Central,Soybean Oil,Des Moines,Iowa,United States of America,661317306,,Rail,Rail,,
Approved,BCLCF,756.2,28.38,D28291281,Howell-Hoffman,William Perez,upatterson@example.net,2024-08-09 00:00:00,2024-11-07 00:00:00,2024-08-09 00:00:00,2037-02-10 00:00:00,Ethanol,Corn,US Central,,Fargo,North Dakota,United States of America,240527744,,"Marine-international, Rail",Rail,,
Approved,BCLCF,460.2,24.28,D28291506,"Hubbard, Bautista and Chapman",Frank Pena,ljohnson@example.net,2014-08-28 00:00:00,2014-10-22 00:00:00,2014-10-01 00:00:00,2039-12-16 00:00:00,HDRD,Corn Oil,US Central,,New Orleans,Louisiana,United States of America,712050608,,"Marine-international, Rail",Marine,,
Approved,BCLCF,269.1,21.03,D28291362,"Huffman, Moreno and Nelson",Ashley Harris,melissa82@example.net,2018-05-02 00:00:00,2018-10-12 00:00:00,2018-05-02 00:00:00,2039-05-08 00:00:00,Biodiesel,Tallow,US Central,,Minneapolis,Minnesota,United States of America,118921564,,Marine-international,Rail,,
Approved,C-BCLCF,235.2,66.43,D28291269,Huffman-Herrera,Katie Peterson,gchristian@example.net,2023-12-21 00:00:00,2024-04-30 00:00:00,2024-01-01 00:00:00,2037-11-10 00:00:00,LNG,Fossil-based Natural Gas,British Columbia,Mt Hayes facility,Prince George,British Columbia,Canada,2760886,,Pipeline,Pipeline,,
Approved,C-BCLCF,637.2,10.15,D28291423,"Hughes, Pittman and Smith",Kristy Hamilton,gharvey@example.net,2015-12-11 00:00:00,2016-04-06 00:00:00,2015-01-01 00:00:00,2039-05-26 00:00:00,Ethanol,Wheat,Saskatchewan,CCS,Saskatoon,Saskatchewan,Canada,140384898,,Marine-international,Rail,,
Approved,BCLCF,223.1,35.86,D28291272,Hughes-Blackwell,Nathan Miller,michaelreyes@example.net,2024-10-07 00:00:00,2025-01-15 00:00:00,2024-10-27 00:00:00,2036-10-29 00:00:00,HDRD,Tallow,Western Europe,,Houston,Texas,United States of America,1646368221,,"Marine, Marine-international",Marine,,
Approved,BCLCF,146.4,23.33,D28291326,"Hull, Cunningham and Carrillo",Susan Park,jeremypatrick@example.net,2022-10-28 00:00:00,2024-01-25 00:00:00,2022-10-28 00:00:00,2038-05-04 00:00:00,Ethanol,Corn,US Central,56% CCS,Des Moines,Iowa,United States of America,211657753,,Marine-international,Rail,,
Approved,BCLCF,349.1,25.3,D28291246,Hunter LLC,Melanie Berry,jamiemeadows@example.net,2025-01-17 00:00:00,2025-04-03 00:00:00,2025-02-01 00:00:00,2036-08-10 00:00:00,Ethanol,Sorghum,US Central,51% CCS,Dallas,Texas,United States of America,223303388,Litres,Truck,Rail,,
Approved,C-BCLCF,579.1,8.35,D28291486,Hunt-Johnson,Spencer Flynn MD,kfrank@example.net,2022-10-19 00:00:00,2023-05-02 00:00:00,2023-05-15 00:00:00,2038-07-31 00:00:00,HDRD,Yellow Grease (UCO),Saskatchewan,Co products used to produce H2,Vancouver,British Columbia,Canada,163177073,,Rail,Marine-international,,
Approved,BCLCF,405.1,22.48,D28291278,Hurley LLC,Kevin Hernandez,virginia50@example.com,2024-02-09 00:00:00,2024-12-16 00:00:00,2024-02-12 00:00:00,2037-01-15 00:00:00,Ethanol,Corn,US Central,43% CCS,Minneapolis,Minnesota,United States of America,254444591,,Marine-international,Rail,,
Approved,BCLCF,267.1,22.05,D28291277,"Hurley, Sullivan and Murphy",Sean Walsh,shelia47@example.net,2024-10-07 00:00:00,2025-01-15 00:00:00,2024-10-27 00:00:00,2036-11-09 00:00:00,HDRD,Yellow Grease (UCO),Western Europe,,Austin,Texas,United States of America,1744668728,,"Marine, Marine-international",Marine,,
Approved,BCLCF,369.1,27.94,D28291385,Jackson and Sons,Dwayne Williams,swansonjohn@example.org,2020-01-28 00:00:00,2020-04-01 00:00:00,2020-03-04 00:00:00,2039-03-21 00:00:00,Ethanol,Sugarbeet and Potato Waste,US Central,,Fargo,North Dakota,United States of America,59905548,,Marine-international,Rail,,
Approved,C-BCLCF,656.1,55.55,D28291470,Jackson Group,Larry Allen,csmith@example.org,2014-05-01 00:00:00,2014-06-18 00:00:00,2014-05-01 00:00:00,2039-09-03 00:00:00,Ethanol,Corn,Manitoba,,Brandon,Manitoba,Canada,142440033,,Marine-international,Marine-international,,
Approved,BCLCF,134.2,24.18,D28291238,Jackson Ltd,Angela Ramirez,lisahunter@example.org,2024-03-28 00:00:00,2024-08-15 00:00:00,2024-03-28 00:00:00,2037-05-10 00:00:00,Biodiesel,Soy,US East,Glycerin - Displacement Allocation,St. Louis,Missouri,United States of America,58600622,,Marine-international,Rail,,
Approved,C-BCLCF,322.2,10.51,D28291357,Jackson PLC,Samantha Owens,carterjoshua@example.org,2021-10-06 00:00:00,2022-07-14 00:00:00,2022-01-01 00:00:00,2038-11-08 00:00:00,Ethanol,Wheat,Canada West,CCS,Saskatoon,Saskatchewan,Canada,153159,,"Marine-international, Rail",Rail,,
Approved,C-BCLCF,757.1,10.18,D28291222,"Jackson, Clark and Campbell",Anthony Brown,harmondouglas@example.com,2024-09-06 00:00:00,2024-11-06 00:00:00,2024-09-06 00:00:00,2037-02-01 00:00:00,Biodiesel,Yellow Grease (UCO),Atlantic Canada,,Sherbrooke,Quebec,Canada,10283123,,Rail,Rail,,
Approved,BCLCF,178.2,18.42,D28291291,"Jackson, Thomas and Morgan",Joshua Thompson,trodriguez@example.com,2024-02-07 00:00:00,2024-04-09 00:00:00,2024-03-01 00:00:00,2036-09-24 00:00:00,Alternative jet fuel,Soy,Canada West,Soybean Oil,Des Moines,Iowa,United States of America,904030006,Litres,Rail,Rail,,
Approved,C-BCLCF,717.1,-6.94,D28291109,Jackson-Burns,Krystal Hendricks,danielle35@example.org,2022-09-15 00:00:00,2024-07-31 00:00:00,2024-01-01 00:00:00,2037-06-28 00:00:00,Renewable gasoline,Tallow,Alberta,,Kelowna,British Columbia,Canada,186465690,,Marine-international,Marine-international,,
